autor,partido,uf,discurso,data,id_sessao
RODRIGO MAIA,DEM,RJ,"Agradeço ao Deputado. Eu informo que o requerimento está prejudicado, porque está baseado no artigo errado.  (Palmas e apupos.) Requeiro a V.Exa., nos termos do art. 178, § 2º, do Regimento Interno, o encerramento da discussão da PEC 6, de 2019. Sala das Sessões, em 9 de julho de 2019. Bem, na reunião pela manhã, nós tentamos construir um acordo para que nós tivéssemos um debate longo desta matéria. (Manifestação no plenário.) Calma!  (Manifestação no plenário.) Calma! Tem que ter calma.  (Manifestação no plenário.) Calma!  (Manifestação no plenário.) Eu sei. V.Exas., quando a sessão começa, querem que eu respeite o Regimento; agora, que eu posso encerrar a discussão, respeitando o Regimento, V.Exas. não querem que eu respeite o Regimento, se há um pedido.  (Palmas e apupos.) Não. Não é isso. Calma. Eu fiz a proposta de discutirmos hoje nas duas sessões. Quando nós fizemos a proposta de duas sessões, alguns Líderes dos partidos da Esquerda entenderam que não existia base e votos para aprovar a reforma da Previdência. Todos hoje veem aqui que parece que amanhã haverá votos para aprovar a reforma da Previdência. Por isso, não aceitaram o acordo da discussão.  (Manifestação no plenário.) Mas eu estou protegido também, meu amigo, não é só V.Exa., não! Então eu vou, para que as Deputadas não me considerem...",09/07/2019,188
ALICE PORTUGAL,B,BA,...antidemocrata.,09/07/2019,188
RODRIGO MAIA,DEM,RJ,"Isso não, porque eu estou respeitando o Regimento.     (Risos.) Para que as Deputadas não considerem que eu sou muito duro, eu vou seguir mais um pouco, até mais 30 minutos de debates, e depois votamos o requerimento de encerramento, para não parecer que aqueles que defendem a matéria têm algum problema de fazer a discussão da matéria.  (Palmas.) A Deputada Bia Kicis tem a palavra por 5 minutos.",09/07/2019,188
BIA KICIS,PSL,DF,"Boa noite, Sr. Presidente, caros colegas, todos aqueles que nos ouvem. Quero em primeiro lugar dizer que a esta altura já não tenho mais voz, mas tenho coração que pulsa o suficiente para que eu esteja nesta tribuna falando para o povo brasileiro. É chegada a hora de votarmos o projeto da nova Previdência. E eu estou aqui ciente e consciente do meu dever perante o povo brasileiro. Quero cumprimentar o Relator desta proposta, o Deputado Samuel Moreira, e todos os Parlamentares que participaram a Comissão Especial. É chegado o momento de o Plenário desta Casa mostrar o seu comprometimento para com a Nação brasileira, para com o desenvolvimento deste grande País, desta grande Nação. Queremos agora um novo descortinar, queremos um País próspero, e para tanto é preciso que aprovemos essa reforma, a nova Previdência. Quero cumprimentar o Secretário Especial de Previdência, Rogério Marinho, que tem dedicado a sua vida a essa missão; o Ministro Paulo Guedes; o Presidente Bolsonaro; e todos aqueles que têm lutado por esse projeto de País. Não é possível um país como o nosso, tão grandioso, despender mais da metade do seu orçamento para pagar aposentadorias. O País envelheceu. Felizmente estamos vivendo mais, mas exatamente por isso precisamos nos adequar à nova realidade. E o Parlamento existe para isso, para adequar a legislação às necessidades da sociedade. Não estamos aqui para criar demandas, mas estamos, sim, para atender às demandas, aquelas que ouvimos, observamos e trazemos das ruas. Como Parlamentar que veio das ruas, dos gramados deste Congresso, junto com o povo brasileiro, digo a cada um que tem lutado por essa reforma, que tem lutado para que possamos ter uma economia decente, que tem lutado para que este País possa ter empregos, para que possamos ter dignidade, que é por vocês que estamos aqui até esta hora da noite. E aqui ficaremos durante toda a semana, trabalhando sem parar, enquanto tivermos forças, porque o nosso País, o país que amamos, precisa de nós, precisa que aprovemos a nova Previdência. E agora, então, que essa força, que o ânimo do meu coração, a minha vontade, a minha consciência e o meu comprometimento me permitem estar aqui, eu também antecipo o meu voto, que é a favor da nova Previdência! E conclamo os colegas para votar, para que o Brasil tenha jeito, para que sejamos um país próspero. Passada a Previdência, muitas boas notícias virão. Começaremos a reforma tributária, faremos muitas reformas, e o Brasil poderá investir em infraestrutura, poderá investir na abertura de postos de trabalho. Muitas notícias boas virão. Confie, povo brasileiro! Temos à frente do Governo um homem patriota, um homem que ama e respeita o povo brasileiro. Temos nesta Casa Parlamentares patriotas, que estão dispostos a trabalhar dia e noite, incansavelmente, para recuperar este País e para que nossos filhos tenham um futuro melhor. Muito obrigada.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Aviso ao Plenário que nós vamos ter uma votação nominal. Vejo que alguns estão saindo ali por trás. Concedo a palavra ao Deputado Edmilson Rodrigues.,09/07/2019,188
EDMILSON RODRIGUES,PSOL,PA,"Povo brasileiro, particularmente os trabalhadores brasileiros e mais especialmente os 47 milhões de pais, de mães, de chefes de família que trabalham na informalidade ou que enfrentam hoje o desemprego, este aqui é um dos momentos mais importantes da nossa conjuntura e talvez se torne um dos momentos mais tristes da contemporaneidade. O poeta já diz que a burguesia fede. É muito triste ver uma elite econômica transformando o Congresso Nacional e, particularmente, a Câmara dos Deputados, que deveria ser a Casa do Povo, em bonecos de títeres totalmente a serviço dos interesses dos muitos ricos, dos muitos poderosos. É triste, porque o dinheiro público está sendo usado por autoridades do Estado brasileiro, pelo Presidente da República, para comprar órgãos de comunicação, comprar apresentadores e manipular o povo para que a vítima desse projeto de reforma acabe acreditando que não há saída para o Brasil senão aceitar a violência contra o seu direito à dignidade. Mas nós não podemos nos calar. Esse projeto é criminoso contra o povo brasileiro. Imaginem o que é obrigar um trabalhador a trabalhar até 65 anos, se homem, e até 62 anos, se mulher, sem poder se aposentar com a integralidade do seu salário se não tiver 40 anos de contribuição.  Ah, mas a mulher, com 15 anos de contribuição, e o homem, com 20 anos, provando carteira assinada, podem, sim, pedir a aposentadoria!  Mas vão se aposentar apenas com 60% do benefício. E mais, ninguém chegará a ganhar a totalidade do benefício, porque agora eles vão pegar todos os salários, os mais baixos, os mais altos, e fazer uma média de 100% deles. Para V.Exas. terem uma ideia, um cidadão que ganha 2 mil reais pode perder até 700, 800 reais, com 25 anos de trabalho. Ele se aposenta com 1 mil e 200 reais. E, se de repente ele falece, a viúva Š e o Relator disse que a Previdência garante pensão às viúvas Š terá direito a 50%, mas não dos 2 mil reais que o marido ganhava. A viúva terá direito a 50% do benefício já rebaixado para 1 mil e 200 reais, terá direito a 600 reais. Isso é um crime! É crime porque ataca o direito dos pobres. É crime porque aqui mentem para o povo que essa reforma é a favor do povo. Não é admissível que as pessoas ricas sejam beneficiadas, as muito ricas. Chega a ser um achincalhe para o povo que, no debate em que se diz que há déficit na Previdência, se dê de presente para os latifundiários do agronegócio mais de 84 bilhões de reais. Policiais civis e militares ficaram de fora. Mas os parâmetros estão sendo debatidos aqui. As carreiras policiais federais... (O microfone é desligado.)",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Com a palavra a Deputada Dra. Soraya Manato.,09/07/2019,188
DRA. SORAYA MANATO,PSL,ES,"Sr. Presidente, mais cedo, um colega do PSB falou que essa reforma é cruel, mas cruel é o que o Governo de Esquerda fez conosco, brasileiros, durante muitos anos. Ele disse que nunca negaram a necessidade de ajuste. E pergunto: por que não fizeram esses ajustes? Deixaram o nosso País em frangalhos Š sabem disso Š, e covardemente negam-se a admitir. Pois é, por causa dessa irresponsabilidade é que estamos nessa situação. O meu Espírito Santo, por exemplo, é governado pela Esquerda, pelo próprio PSB. E o meu Espírito Santo ficou fora da reforma da Previdência. E quem vai se prejudicar? O povo capixaba, os brasileiros. V.Exas., da Esquerda, que dizem estar tão preocupados com o povo mais pobre, por que não abriram mão das suas aposentadorias especiais? Sobraria mais dinheiro para os mais necessitados. É um discurso demagogo. Nós, sim, temos coragem e responsabilidade de defender a população brasileira que V.Exas. insistem em enganar. Pois bem, Jair Bolsonaro e Paulo Guedes receberam o Brasil em frangalhos, mas eles vão consertar o nosso País, começando pela reforma da Previdência, depois virão a reforma tributária, a capitalização da ELETROBRAS, a reestruturação financeira dos Estados, o pacto federativo, a privatização do mercado de crédito, a abertura do mercado de gás, a integração à OCDE. Com isso, com as próprias palavras do nosso Ministro Paulo Guedes, vamos  transformar o Brasil em uma sociedade aberta e no caminho da prosperidade. Muito obrigada, Sr. Presidente.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Tem a palavra o Deputado Carlos Zarattini.  (Pausa.),09/07/2019,188
JOSÉ GUIMARÃES,PT,CE,"Sr. Presidente, para reorientar, informo que fizemos um acordo, diante do entendimento que fez V.Exa. de dar mais meia hora, de que os próximos oradores nossos seriam o Deputado Gervásio, do PSB, no lugar do Deputado Zarattini, e o Deputado Renildo, no lugar do Deputado Daniel.",09/07/2019,188
RODRIGO MAIA,DEM,RJ,Mas eu estou querendo ouvir o Deputado Zarattini.,09/07/2019,188
JOSÉ GUIMARÃES,PT,CE,Ele falará amanhã.,09/07/2019,188
RODRIGO MAIA,DEM,RJ,Amanhã?,09/07/2019,188
JOSÉ GUIMARÃES,PT,CE,Amanhã V.Exa. terá a minha fala e a fala do Deputado Zarattini. Facilite a nossa vida hoje.,09/07/2019,188
RODRIGO MAIA,DEM,RJ,"Com a palavra o Deputado Gervásio Maia, por 5 minutos.",09/07/2019,188
GERVÁSIO MAIA,PSB,PB,"Sr. Presidente, Sras. Deputadas e Srs. Deputados, é um momento difícil para o nosso País, mas parece que o que vai se desenhando é a tendência do rolo compressor de um Governo que se dizia novo, mas que usa de práticas atrasadas. Pelo que se divulga por aí, o jogo de distribuição de emendas está muito pesado. A primeira parcela de 10 milhões de reais já está sendo liberada esta semana e, até o final do ano, mais dinheiro para aprovar o retrocesso de uma conquista que se deu em 1988, quando o Congresso Nacional entregou, na nossa Constituição Federal, a segurança do povo. Pois bem, o Governo antipovo, o Governo Bolsonaro quer ajustar a parte fiscal do Brasil jogando no lombo da classe trabalhadora uma reforma criminosa, uma reforma injusta, que vai gerar indiscutivelmente, se aprovada por esta Casa, injustiça, desigualdade social, fome e miséria neste País. Bolsonaro, que se apresenta muitas vezes como homem corajoso, porém agressivo, deveria enfrentar os poderosos deste Brasil: tributar lucros e dividendos, cobrar das grandes fortunas, ir atrás dos devedores Š são muitos, Sr. Presidente Š, de banqueiros que devem ao País, da renúncia fiscal, inclusive aplicada agora na Comissão Especial para o agronegócio. Tira na reforma da Previdência 20 milhões dos professores e presenteia ricos, para ficarem mais ricos. E dá uma isenção de mais de 80 bilhões de reais para o agronegócio, repito. O nosso Brasil não vai seguir jamais rumo ao desenvolvimento, Deputado Alessandro Molon, gerando desigualdade social, gerando injustiça. Outro dia, depois de tantos anos de Lei Trabalhista, o País entregou aos empregados domésticos uma oportunidade de se enquadrarem naquelas leis. Sabem por quê? Porque o País carrega, desde 1500, a mania de explorar os mais pobres. Pois é, não teremos progresso no Brasil dessa forma. Era preciso que o Congresso Nacional, que esta Casa Legislativa chamasse o feito à ordem! Eu espero que o meu partido, o PSB, haja com destemor e com coragem, ao lado do povo brasileiro, votando não a esta reforma criminosa antipovo! E eu aviso, Deputado Tadeu Alencar: a mídia está manipulando muito, alguns setores da política também, mas este debate não vai terminar amanhã, nem depois de amanhã. Quando a classe trabalhadora começar a perder os seus direitos, os que votarem esta reforma estarão expulsos da política, porque o povo não vai perdoar. E a nossa oposição, Deputado Alessandro Molon, vai seguir adiante, relembrando todo dia a traição de políticos. Se nós tivéssemos uma eleição em outubro próximo, jamais teriam coragem de votar sim a uma reforma da Previdência criminosa como esta!  (Palmas.)  Eu queria que a eleição fosse em outubro próximo. Pois é, na campanha prometeram defender o povo. Agora estão defendendo um Governo antipovo. Nós vamos seguir firmes e fortes, nós não vamos retroceder. Nós queremos um Brasil mais justo, forte, com a classe trabalhadora sendo sempre lembrada pela Casa do Povo, pela Câmara Federal. Sairemos daqui na certeza de que vamos aos nossos Estados, Deputado Alessandro Molon, podendo olhar nos olhos do povo, podendo olhar nos olhos da classe trabalhadora, porque, se eleitos fomos, e fomos bem eleitos sim, estamos aqui para cumprir com a nossa obrigação. Não é favor de nenhum de nós ficar ao lado do povo. Vamos juntos, coesos! E ao meu partido eu faço um apelo: vamos votar não à reforma da Previdência! Espero que o partido chame o feito à ordem, ou aqueles que porventura não estejam ao lado do povo brasileiro. Reforma criminosa, Bolsonaro! Reforma criminosa! Não! Não!  (Palmas.)",09/07/2019,188
