autor|partido|uf|discurso
SILAS CÂMARA|PRB|AM|Sr. Presidente, é lamentável que as pessoas tenham passado a usar o nome de Deus e a palavra de Deus em vão nesta Casa, por causa da reforma da Previdência. Sr. Presidente, a reforma que veio para esta Casa dizia que a composição, para análises de benefícios às viúvas, seria familiar. Somava-se à renda da família, com a composição e a análise daquilo que deveria ser o recebido pela viúva. Nós como Frente Parlamentar Evangélica fizemos um entendimento com o Relator Samuel. V.Exa., Presidente Rodrigo Maia, mediou esse entendimento. O Governo do Presidente Bolsonaro participou, através do Ministro Onyx Lorenzoni e de Rogério Marinho. E nós chegamos, Sr. Presidente, a uma equação que é absolutamente justa e garante a permanência do benefício, não apenas para o dia seguinte, mas também para o futuro das pessoas que vão precisar usar esse benefício. Ontem mesmo nós assinamos, junto com o Secretário da Previdência do Ministério da Fazenda, uma portaria que garante que tudo o que for renda de uma viúva e não ultrapassar um salário mínimo não será somado ao salário mínimo, para reduzir para 600 reais, transformando-se isso em renda formal. É simples: a pessoa trabalha, ganha uma diária. Tem uma atividade intermitente, tem alguma renda que seja inferior ao salário mínimo? Nada será tirado da viúva. Portanto, ela garantirá o salário mínimo e mais essa renda adicional. Mais do que isso, Sr. Presidente, tiramos a burocracia do meio. Antigamente, essa viúva, se tivesse uma renda formal e perdesse essa renda formal, tinha que se deslocar fisicamente a uma agência do INSS, Deputado Abílio, sofrendo a perda de tempo e a humilhação da fila. Agora é automático: perdeu a renda formal, o gatilho é automático, e a Previdência repõe imediatamente o salário mínimo. Portanto, este é um acordo que garante não apenas o presente, mas também o futuro das viúvas brasileiras. Nós como bancada evangélica temos o compromisso e a responsabilidade de proteger os pequenos e os necessitados e nos causa espécie que as pessoas usem a tribuna e, em nome de uma leitura bíblica pontual e casuística, tentem acusar o Parlamento de, por estar protegendo o futuro das viúvas, e não apenas o pecúlio ou a renda da viúva... Estamos protegendo o futuro das viúvas no Brasil. Por isso, tentam criar um transtorno e uma interpretação, para confundir a mente, a cabeça do Parlamento. Mais do que isso, avançamos inclusive na questão da prova de vida. Agora, neste mês de setembro, o Governo Federal anunciará algo revolucionário que trará paz, tranquilidade e o mínimo de conforto humano, para que ninguém tenha mais que ficar exposto à mídia, como temos visto ultimamente. Portanto, esta é uma reforma possível. Não há reforma boa, mas há a reforma possível. E esta, no que diz respeito à reforma possível, protegeu, sim, as viúvas do Brasil naquilo que é a possibilidade de dar-lhes a certeza de que não apenas a renda de hoje, mas também a sua futura renda também estará garantida. Deus abençoe o Brasil! A Frente Parlamentar Evangélica vota "sim". Vamos em frente, para aprovar a reforma!
RODRIGO MAIA|DEM|RJ|Orientação de bancadas. Partidos com acordo de orientação única de bancada: Maioria; Bloco PP/MDB/PTB; PSL; PSD; PRB; PSDB; DEM; Solidariedade; Podemos; PROS; PSC; Cidadania; Avante; Patriota. Bloco Maioria. Quem fala desta vez é o PSL.
DANIEL SILVEIRA|PSL|RJ|Sr. Presidente, primeiro, eu quero deixar claro que os Deputados do "mais amor, por favor" fazem questão de falar do Lula. Eu não vou falar do Lula. Ele já tem a bússola moral tão avariada, que não sei como ele vai achar o caminho de Curitiba até São Paulo. No entanto, os Deputados do outro lado se calam quando o silêncio criminoso da mídia, de um vagabundo chamado Vinícius Guerreiro, que se diz jornalista mas é um aprendiz de criminoso, ameaça o Presidente e toda a sua família. Eu queria saber se esse coração cheio de amor não poderia também se pronunciar neste Congresso para defender o Presidente. Ou é só crítica o tempo todo e defende um narco-comunista como Lula, que está preso e vai permanecer preso?
RODRIGO MAIA|DEM|RJ|Como vota o PSL, Deputado?
DANIEL SILVEIRA|PSL|RJ|Vota "sim", Sr. Presidente.
RODRIGO MAIA|DEM|RJ|Vota "sim". Como vota o PL?
AFONSO MOTTA|PDT|RS|O PDT, Sr. Presidente.
JOÃO MAIA|PL|RN|O voto do PL é "sim".
RODRIGO MAIA|DEM|RJ|PL, "sim". Como vota o PDT?
AFONSO MOTTA|PDT|RS|Sr. Presidente, quero pedir a compreensão dos Srs. Parlamentares para uma análise sobre este destaque. Em que pese o entusiasmo pela portaria governamental, ela trata da renda formal, ela não garante a pensão do salário mínimo para a viúva. E, se fosse assim, se essa portaria tivesse a capacidade de produzir um efeito na PEC que estamos regulando e suprimisse, como estamos pretendendo com a proposta, o inciso V do art. 201, nós poderíamos nos valer, para essa supressão, daquilo que é conhecido na regulação. Eu peço licença para colocar com toda a humildade o brocardo latino  abundat non nocet. Vamos suprimir! Vamos garantir a pensão de até um salário mínimo! E fica lá essa complementação, eu diria assim, através da declaração governamental no sentido... (Desligamento automático do microfone.)
RODRIGO MAIA|DEM|RJ|Como vota o PCdoB?  (Pausa.) Para orientação, é 1 minuto, Deputado.
AFONSO MOTTA|PDT|RS|O PDT vota "não", então, Sr. Presidente, já que V.Exa. não está tendo tolerância com minha argumentação, que é uma boa argumentação, não é qualquer uma, com toda a humildade.
RODRIGO MAIA|DEM|RJ|Na orientação não estou tendo tolerância com ninguém. Podia ter orientado, Deputado. Deputado Orlando Silva, V.Exa. tem 1 minuto para orientar o PCdoB.
ORLANDO SILVA|B|SP|Sr. Presidente, este destaque é o destaque do PCdoB. O destaque do PCdoB tem um objetivo modesto: o objetivo de garantir que nenhuma pensionista, que nenhum pensionista tenha benefício menor que um salário mínimo. Eu vou repetir: o objetivo do nosso destaque é garantir que nenhum pensionista receba menos que um salário mínimo. Essa proposta procura garantir dignidade para as pessoas. O Governo anunciou um acordo que, em tese, garantiria esse benefício. Ora, se ele garante o benefício, então por que não apoia o destaque do PCdoB? Porque garantiríamos a proteção na Constituição, não na portaria de um Secretário, não numa lei complementar. Amanhã muda o Governo, quem vai garantir esse acordo? Por isso, o apelo do PCdoB é pela dignidade: 1 salário mínimo de benefício para pensionista. O PCdoB... (Desligamento automático do microfone.)
RODRIGO MAIA|DEM|RJ|Como vota o PSOL?
GLAUBER BRAGA|PSOL|RJ|Não garantir o pagamento de pelo menos 1 salário mínimo na pensão por morte é, no mínimo, uma covardia. Nós do PSOL obviamente defendemos o destaque apresentado pelo PCdoB. A mobilização nos Estados e nos Municípios não tem que se dar exclusivamente em protesto aos Parlamentares que foram contra o conjunto dos trabalhadores e das trabalhadoras votando a favor da reforma da Previdência. Vale também protestar contra os que tiveram o excesso de crueldade de retirar das viúvas o direito a 1 salário mínimo. Esperamos que alguns partidos ponham a mão na consciência.
RODRIGO MAIA|DEM|RJ|Como vota o PV?
LEANDRE|PV|PR|Sr. Presidente, é inegável a sua condução neste processo Š nós reconhecemos isso Š, mas quero lembrar que, no dia da votação deste destaque, V.Exa. não presidia a Mesa. Na ocasião, deixei registrada minha indignação, porque, relativamente à Emenda Aglutinativa nº 5, foi-nos tolhido o direito de votarmos este destaque, dado o entendimento de que, votando a emenda, o destaque seria descartado. Hoje temos a possibilidade de corrigir isso. Peço aos Parlamentares que estão aqui hoje possam votar "não" a este destaque, para que possamos garantir a dignidade das pessoas, porque esse era um dos pontos da reforma de dificuldade de entendimento para todos os Parlamentares, era um dos pontos a que se tinha mais resistência. Agora que, feito um acordo, o Governo publicou uma portaria, depois de perceber o quanto isso seria ruim para a população brasileira, peço que todos os Parlamentares apoiem o destaque do PCdoB... (Desligamento automático do microfone.)
RODRIGO MAIA|DEM|RJ|Como vota o PT?
CARLOS VERAS|PT|PE|Sr. Presidente, o PT vota "não" ao texto. Essa portaria é mentirosa, é enganosa. Se realmente tivessem a intenção de proteger as viúvas e de lhes garantir, no mínimo, o salário mínimo, não se estaria alterando o inciso V do art. 201 da Constituição Federal, porque ele já garante isso. Por que querem alterá-lo? O fato é que o Governo está cometendo um crime contra as pensionistas, contra as viúvas e os viúvos brasileiros. Quero chamar a atenção da bancada pernambucana, da bancada nordestina, porque temos agora a oportunidade, com este destaque, de garantir a pensão de pelo menos um salário mínimo. Ora, o que é um salário mínimo? Vamos garantir o mínimo para o conjunto dessas pessoas. Uma pensa visa assegurar o mínimo dignidade para a vida da família.
RODRIGO MAIA|DEM|RJ|Como vota o PSB?
HEITOR SCHUCH|PSB|RS|Sr. Presidente, eu me espantei há pouco com a fala da Líder do Governo na tribuna assegurando por duas vezes que ninguém vai receber menos do que um salário mínimo. Ora, a Líder do Governo dizer isso é uma confissão de que a PEC está com problema, de que a PEC não garante um salário mínimo de pensão nem à trabalhadora rural, nem à assalariada rural, nem à pessoa que está lá por receber a pensão. Diante disso, fica ainda mais evidente a confissão do Governo com a assinatura, pelo Dr. Rogério Marinho, da portaria. Querem convencer a base aliada de que a portaria vai fazer o que a PEC não fez até agora. Enfim, acho que temos uma unanimidade: até o Governo vai votar a favor da emenda do PCdoB, para que se garanta, na Constituição Federal, que nenhum cidadão, nenhuma cidadã, aposentado ou pensionista, receba menos do que um salário mínimo.
RODRIGO MAIA|DEM|RJ|Como vota o NOVO?
VINICIUS POIT|NOVO|SP|O NOVO vota "sim", Sr. Presidente.
RODRIGO MAIA|DEM|RJ|Como vota a Oposição?  (Pausa.) Como vota a Minoria?
HENRIQUE FONTANA|PT|RS|Sr. Presidente, eu quero fazer um apelo ao Plenário: se a maioria de nós está convencida de que garantir um salário mínimo para todas as pensionistas e pensionistas, para todos os órfãos, é um objetivo nobre, o voto para este destaque é "não". Esse voto deve ultrapassar as fronteiras partidárias. Se nós queremos a garantia efetiva, não podemos depender de uma portaria. Não entro no mérito sobre se a portaria vai funcionar ou não; a questão é que a garantia somente é dada pela Constituição Federal Š essa é a garantia mínima! Todas as pensões vão sofrer a redução de 40%, infelizmente, de acordo com essa proposta. Que pelo menos se garanta um salário mínimo para as pensões, com o voto "não" a este destaque!
RODRIGO MAIA|DEM|RJ|Deputado Alessandro Molon, a Oposição quer orientar?
ALESSANDRO MOLON|PSB|RJ|Sim, Sr. Presidente. Nós orientamos o voto "não". É uma medida básica de justiça com as viúvas do País a garantia de um salário mínimo de pensão. Sinceramente, eu não acredito que qualquer colega que tenha votado a favor da reforma se sinta confortável em classificar viúvas que esperam recebem um salário mínimo de pensão como privilegiadas. Faço um apelo às Deputadas e Deputados que entenderam que deveriam votar a favor da reforma para combater privilégios. Evidentemente, nós discordamos que a reforma faça isso unicamente, mas quem votou com esse espírito, neste caso agora, por favor nos acompanhe no voto "não", permitindo que se faça justiça às viúvas do País, garantindo-lhes pelo menos um salário mínimo de pensão. Votamos "não".
