autor|partido|uf|discurso
ERIKA KOKAY|PT|DF|Nesta questão de ordem, Presidente, eu me baseio nos arts. 163 e 164 do Regimento Interno. Presidente, é de 3 minutos, segundo o Regimento, o tempo para questão de ordem. O inciso I do art. 163 diz que se consideram prejudicadas " a discussão ou a votação de qualquer projeto idêntico"  Š eu vou repetir, para que fique bastante claro: idêntico Š  "a outro que já tenha sido aprovado, ou rejeitado, na mesma sessão legislativa, ou transformado em diploma legal".  E ali se vai discorrendo sobre todas as previsões para que se considere prejudicado um destaque. Nós acabamos de ver que foi prejudicado um destaque que não guarda relação direta nem é idêntico à matéria e ao corpo da matéria da questão, ou da emenda aglutinativa que aqui foi aprovada Š e o foi de forma injustificável, porque este Parlamento acabou optando por considerar que as viúvas podem receber apenas 60% do salário ou da pensão, portanto podem receber menos do que um salário mínimo. Prejudicam-se as viúvas, os órfãos, as pessoas com deficiência, os segmentos que deveriam ser protegidos, particularmente pelos que dizem que Deus protege as viúvas e os órfãos. Mas, no art. 164, também se diz: Art. 164. O Presidente da Câmara ou de Comissão, de ofício ou mediante provocação de qualquer Deputado, declarará prejudicada matéria pendente de deliberação: I - por haver perdido a oportunidade; II - em virtude de prejulgamento pelo Plenário ou Comissão, em outra deliberação. Em nenhum destes pressupostos se enquadra a prejudicialidade que aqui foi declarada para a emenda do PCdoB, que é uma emenda que assegura às viúvas que as pensões por morte tenham o valor mínimo de um salário. Nós não estamos falando de 10 mil ou 20 mil reais, nós estamos falando de um salário mínimo. Como vão dormir aqueles que votaram para que não se assegurasse esse direito mínimo? Portanto, eu queria, Presidente, que fosse apontado o dispositivo que baseou a decisão de prejudicialidade. Para além disso, algumas coisas precisam ser melhor explicadas, ao bem da transparência e do respeito à população. Ontem, na votação dos professores, tivemos 10 minutos para votar. Precisávamos aprovar os direitos dos professores com 308 votos. Esta votação aqui durou mais de 30 minutos Š mais de 30 minutos Š, porque, para derrotar os direitos das viúvas, se precisava de 308 votos.
ALICE PORTUGAL|B|BA|Quero fazer uma questão de ordem, Presidente.
RODRIGO MAIA|DEM|RJ|Vou responder a primeira.
ALICE PORTUGAL|B|BA|Ah, pois não.
RODRIGO MAIA|DEM|RJ|Eu esclareço que os destaques estão prejudicados, Deputada, por uma questão muito simples. A aprovação das emendas aglutinativas implica em deliberação do Plenário sobre regra autônoma regendo a pensão por morte de forma diversa daquela contida no dispositivo destacado do substitutivo. Tendo o Plenário deliberado pela adoção de uma determinada regra sobre a matéria, não é viável, numa perspectiva regimental, submeter esse mesmo dispositivo a uma nova deliberação visando à sua supressão. Esse é o motivo da decisão.
ERIKA KOKAY|PT|DF|Presidente, eu vou recorrer da decisão. Gostaria que fosse verificado se há um terço deste Plenário que pode referendar essa decisão. A meu ver, é uma decisão que tem dolo. Isso é um crime contra viúvas e órfãos. Conte, Presidente! Conte!
RODRIGO MAIA|DEM|RJ|Um terço?  (Pausa.) Não tem!  (Manifestação no plenário.)
ALICE PORTUGAL|B|BA|Questão de ordem.
ERIKA KOKAY|PT|DF|O senhor não é dono do Poder Legislativo!
RODRIGO MAIA|DEM|RJ|Requerimento. "Sr. Presidente Requeiro, nos termos do art. 117, IX...
ALICE PORTUGAL|B|BA|Questão de ordem, Presidente.
ERIKA KOKAY|PT|DF|O senhor não é dono do Poder Legislativo!
RODRIGO MAIA|DEM|RJ|Pediu para eu contar, eu contei. Eu fiz um bloco contra o outro bloco.
ERIKA KOKAY|PT|DF|Conte!
ALICE PORTUGAL|B|BA|Questão de ordem.
RODRIGO MAIA|DEM|RJ|Questão de ordem.
ALICE PORTUGAL|B|BA|Art. 191, Sr. Presidente. Em defesa do Regimento... (Manifestação no plenário: Conta! Conta! Conta! Conta! Conta! Conta! Conta! Conta!)
RODRIGO MAIA|DEM|RJ|Não vou contar, é segredo.
ALICE PORTUGAL|B|BA|Em defesa do Regimento Interno, Sr. Presidente. "Art. 191............................................................................................................................................................. XIV Œ o dispositivo destacado de projeto para votação em separado precederá, na votação, às emendas, independerá de parecer e somente integrará o texto se aprovado". Primeira coisa: foi feita... Sr. Presidente, por gentileza. Foi feita a apreciação de uma emenda aglutinativa antes de um DVS, que é um DVS único da bancada do PCdoB. A bancada do PCdoB foi calada, arranhando o conceito da proporcionalidade nesta Casa. Segundo, Sr. Presidente, ainda pela ordem. A aglutinativa que foi aqui apresentada e votada efetivamente não estava acostada, não estava tendo como suporte a emenda do PCdoB, o destaque do PCdoB, e sim no destaque...  (Manifestação no plenário.) É porque é preciso gritar, senhor. Se o senhor está incomodado, fique longe!  (Palmas.) Foi sobre a emenda do DEM, foi sobre a emenda do DEM, que não tratava, Sr. Presidente, de nada a respeito de supressão. Apenas mudava a expressão "conjunto de", constante do inciso V. Então, era algo absolutamente pontual, que não cria qualquer prejudicialidade ao destaque do PCdoB. Então, eu peço a V.Exa. que não prejudique o destaque do PCdoB. É absolutamente anômala essa decisão. Isso está comprovado no rito regimental, comprovado na ação de outros Presidentes. E nós não demos suporte a essa aglutinativa. Por isso, defendíamos todos os avanços das mulheres na Emenda Aglutinativa nº 11, para tratarmos das pensões no Destaque nº 2, do PCdoB, que V.Exa. prejudica. Eu recorro à revisão dessa decisão, porque o destaque do PCdoB não deu suporte para a aglutinativa votada por último. Então, o PCdoB fica calado. E nós não poderemos tratar isso de maneira separada, porque o que nós pedimos é supressão. E pedimos isso de maneira clara, redigindo esse termo no destaque. O que foi feito foi uma aglutinação de outros temas, nada tendo a ver com o pedido de supressão do destaque do PCdoB. Peço a V.Exa. atenção. E, por favor... (Desligamento automático do microfone.)
RODRIGO MAIA|DEM|RJ|Deputada, a emenda aglutinativa é mais ampla. Por isso, ela tem suporte. Por isso, ela tem precedência, Deputada. Senhor Presidente, Requeiro, nos termos do art. 117, IX, c/c 161, inciso I e § 2º, do Regimento Interno da Câmara dos Deputados, destaque para votação em separado do § 14 do art. 195 da Constituição Federal, contido no art. 1º do Substitutivo da Comissão Especial, apresentado à PEC nº 6, de 2019. Sala das Sessões Tadeu Alencar Líder do PSB Por favor, Deputado Heitor Schuch.
HEITOR SCHUCH|PSB|RS|Sr. Presidente, colegas Deputados e Deputadas, eu venho aqui defender esse destaque do Partido Socialista Brasileiro que tenta fazer justiça com as pessoas mais simples, mais humildes, e valorizar a nossa história, a nossa origem. Afinal de contas, o nome do nosso partido já diz que somos a favor do social. A PEC 6 quer poupar para o Governo 1 trilhão de reais, e para tanto ela precisa excluir as pessoas da Previdência, atrasar a aposentadoria de quem começou a trabalhar cedo, diminuir o benefício com 40 anos de contribuição, voltar a conceder meio salário mínimo como pensão. Agora Š pasmem! Š as viúvas também são chamadas a pagar a conta, como este Plenário acabou de se manifestar agora. Não se pode esquecer de que o abono salarial de dois salários mínimos deixa de existir, recuando para R$1.364,43. E os aposentados de hoje já reclamam que estão sendo injustiçados, porque no passado contribuíram para se aposentar melhor do que estão recebendo! Diante desse cenário, percebemos do outro lado os 500 maiores devedores do INSS, entre eles a JBS, a PETROBRAS, MARFRIG, BRADESCO, Instituto Mackenzie, Itaú, UNIBANCO, Minerva, Lojas Americanas, Pirelli Pneus, Vale e outros tantos, além de algumas universidades, faculdades e empresas aéreas, que se mantêm na mesma fortaleza de sempre, esperando o próximo REFIS Š que, aliás, tem sido votado e aprovado nesta Casa repetidas vezes. Esse destaque do PSB quer a participação de todos para que possamos suprimir o dispositivo que prevê que somente serão reconhecidas, para contagem de tempo de contribuição, as contribuições ao Regime Geral da Previdência Social que sejam iguais ou superiores à contribuição mínima mensal exigida para a categoria. Ora, senhores, há pessoas cujo trabalho é temporário ou intermitente. Esses vão pagar a conta de que jeito, de que maneira? Pensemos aqui nas pessoas que fazem faxina, que trabalham em jardinagem, que são garçons, vigilantes, folguistas, aplicadores de concurso, homens e mulheres que trabalham no asseio e na conservação, entre outras tantas categorias que não têm carteira assinada nem trabalho fixo durante todo o mês! Essas pessoas precisam ter um tratamento diferenciado, para que não se cometa mais uma injustiça com esses homens e essas mulheres. Existem períodos Š todos nós sabemos disso Š em que eles não arrecadam o equivalente ao salário mínimo num mês de trabalho, mas terão que pagar sobre esse valor para a Previdência Social. De que bolso vão tirar esse recurso, Sras. e Srs. Deputados, para que possam um dia ter a condição de conseguir o benefício da Previdência Social? Aquilo que for excluído não contará como tempo de contribuição, tanto para adquirir o direito à aposentadoria, quanto para aumentar o porcentual da média salarial a receber. Eu quero fazer uma referência ao ex-Ministro da Previdência Carlos Gabas. O que vou ler aqui foi dito por ele:  "(...) um trabalhador que já contribuiu por 20 anos, que é o tempo mínimo que a reforma vai impor para ele se aposentar aos 65 anos de idade, perderá 20% do tempo que contribuiu e mais 20% sobre o índice a ser aplicado no valor do seu benefício" . Ou seja, não serão mais 20 anos, e, sim, 16. Portanto, na soma dos 20% com o outro percentual de 8%, ele perderá 28% da sua contribuição. Portanto, vamos fazer pelo menos um pouco de justiça com essa gente simples, humilde e trabalhadora e parar com essa grande contradição de que grandes empresas devedoras do INSS ficam isentas e de que o trabalhador avulso, temporário, contribuirá sobre aquilo que ele não recebeu. Os cidadãos e cidadãs deste País merecem... (Desligamento automático do microfone.)
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Samuel Moreira para falar contrariamente.
SAMUEL MOREIRA|PSDB|SP|Sr. Presidente, Srs. Deputados, mais uma vez venho dizer para que fiquemos muito atentos a este momento de destaques, de emendas aglutinativas. Agora mesmo, por muito pouco nós deixamos de refletir sobre a pensão. Vejam quantos avanços ocorreram nesta Casa com relação à pensão, e quase que se gera uma grande confusão. A PEC que veio trazendo uma nova regra para a pensão trazia a possibilidade de que uma família beneficiária Š se é que podemos chamar de beneficiária quem perde um ente querido Š pudesse receber menos do que um salário mínimo de fato, porque a regra era receber 50% mais 10% por dependente. Essa era a regra geral. E nós, na Comissão, inclusive com a participação da Oposição, construímos uma solução para que nenhuma família pudesse viver com menos do que um salário mínimo ao receber a pensão. Se essa família não tivesse uma renda, essa regra não valeria para ela. Construímos uma redação e depois construímos uma nova redação para garantir esse mesmo objetivo, para que a renda só fosse somada entre os dependentes, excluindo aqueles que não são mais dependentes por terem renda. Depois vieram as mulheres com uma nova sugestão: que se colocasse na redação que fosse apenas a pessoa beneficiária, não mais se somando os dependentes para garantir o salário mínimo, ou seja, para que não se somassem as rendas e se garantisse um salário mínimo. A redação foi evoluindo. Agora a bancada evangélica construiu uma redação ainda mais forte: que fosse renda formal, ou seja, nenhum beneficiário podia receber de pensão menos do que um salário mínimo se agora não tivesse uma renda formal. Houve uma evolução o tempo todo, houve uma melhoria construída por esta Casa o tempo todo, para garantir que nenhuma família que perdesse um ente querido pudesse viver com menos que 1 salário mínimo. Isso foi votado e foi garantido. Foi um debate de conteúdo! Agora, precisamos ter muito cuidado com relação a esse destaque. Eu peço, inclusive, uma reflexão do próprio autor e do PSB, que fez o destaque. Vejam, o trabalhador intermitente é uma nova modalidade. Ele às vezes trabalha por menos dias que 1 mês; às vezes recebe menos que 1 salário mínimo; contribui automaticamente com menos de 1 salário mínimo, e isso não é contado para efeito de aposentadoria. Muitas vezes ele acaba por ficar sem receber, esse tempo fica sem contar, e ele perde tudo. Mas agora é possível, através da redação que está no texto do substitutivo que veio para cá, que ele possa agrupar os tempos mais à frente. Se ele não contribuiu durante o mês porque não trabalhou o mês inteiro e recebeu menos que um salário mínimo, ele pode agrupar essa contagem com o mês seguinte, ou com outro mês em que ele trabalhar, para poder agregar esse tempo de trabalho, esse tempo de contribuição. Ele pode complementar aquilo que for necessário para fazer valer o seu tempo de contribuição, porque nós estamos num sistema contributivo. Como hoje ele não poder fazer isso, ele tem que ir à Justiça; às vezes ele não vai, e, se ele não for, ele perde o tempo. Precisamos ter cuidado nesse destaque. O PSB, que fez o destaque, precisa olhar direito. Esse destaque não pode passar, porque, se passar, ele prejudica o próprio trabalhador intermitente, que agora vai poder agrupar o seu tempo, vai poder fazer o recolhimento das contribuições e vai poder se aposentar. E isso sem aquele risco do passado, quando ele não poderia sequer ter a sua aposentadoria. Então, nós viemos aqui encaminhar a votação contra esse destaque.
RODRIGO MAIA|DEM|RJ|Para falar a favor do destaque, tem a palavra o Deputado Bira do Pindaré.
BIRA DO PINDARÉ|PSB|MA|Sr. Presidente, Sras. e Srs. Parlamentares, eu peço a atenção para que haja a compreensão desse destaque que está a ser apresentado. Trata-se da supressão do § 14 do art. 195 desse substitutivo, que diz o seguinte: Art. 195.............................................................................. § 14. O segurado somente terá reconhecida como tempo de contribuição ao Regime Geral a competência cuja contribuição seja igual ou superior à contribuição mínima mensal exigida para a sua categoria, assegurada aí o agrupamento de contribuições. Qual é o problema dessa redação? Os trabalhadores que recebem menos que um salário mínimo não poderão considerar suas contribuições na contagem do tempo de contribuição. Isso vai penalizar categorias diversas, sobretudo as categorias mais vulneráveis, aquelas que estão sendo mais atingidas por essa nova modalidade, criada na reforma trabalhista, que é o chamado trabalho intermitente, um trabalho parcial, um trabalho não continuado. Trata-se de pessoas que já vivem em condições superprecarizadas. Estas pessoas serão atingidas porque serão excluídas do direito de aposentadoria, em razão de não poderem contar efetivamente suas contribuições, que são inferiores à contribuição em cima do salário mínimo. Vejam que detalhe é importante ser observado nesta questão aqui posta. O trabalho intermitente ainda está sendo julgado no Supremo Tribunal Federal. Nós não sabemos o que vai acontecer, mas está sendo debatido. Há outro aspecto referente a esta questão. Esta iniciativa já foi tentada, pelo Executivo, aqui no Congresso Nacional, por meio da Medida Provisória nº 808, de 2017, medida provisória que caducou. Já se tentou fazer isso lá atrás, com esta mesma medida que agora estão incluindo no substitutivo, para que a aprovemos dentro da reforma da Previdência. Senhores e senhoras, nós ouvimos o tempo todo que esta reforma era para combater os privilégios. Mas, cada vez que abordamos um aspecto desta reforma, constatamos, cada vez mais, que não são os privilégios que estão sendo atacados: o que está sendo atacado é o direito mais elementar das pessoas que estão na base da sociedade, na base da pirâmide, os mais vulneráveis, os que ganham menos, que agora terão que trabalhar muito mais se quiserem ter o direito de se aposentar. Eu estou falando da empregada doméstica, do gari, do motorista de ônibus, do porteiro, do garçom, entre tantos outros profissionais que nos atendem no Brasil inteiro e carregam este País nas costas. É este povo que vai pagar esta conta! Por isso, faço este apelo a V.Exas.: compreendam a proposição que está sendo apresentada em forma de destaque, neste momento, pelo Partido Socialista Brasileiro. Nós estamos tentando reduzir os danos, porque o prejuízo maior já foi consumado na votação de ontem. Isso ficará para sempre. Vai passar 1 ano, 5 anos, 10 anos, 20 anos, e as pessoas vão se lembrar do que aconteceu ontem neste plenário no Congresso Nacional. Quando a ficha cair, o povo vai chorar, porque não vai aguentar tamanha opressão e espoliação dos seus direitos, em razão dessa famigerada reforma da Previdência que está servindo apenas aos poderosos. Os bancos já estão preparando a propaganda para vender fundo de previdência privada. Este é o filé com que eles sonhavam a vida toda. Agora conseguiram.
