autor|partido|uf|discurso
SAMUEL MOREIRA|PSDB|SP|Sra. Presidente, Sras. e Srs. Deputados, estamos entrando agora num momento decisivo da reforma da Previdência. Não há verdade absoluta. Em que pese nosso substitutivo representar o conjunto da grande maioria desta Casa, ele não é um decreto. Ele vem para ser submetido àqueles a quem cabe finalmente deliberar, ou seja, os Deputados e as Deputadas deste plenário. Assim ele está sendo construído o tempo todo, com enormes avanços a cada momento, como aconteceu na Comissão e agora no Plenário, melhorando ainda mais as condições das mulheres, criando condições mais adequadas para certos setores da própria sociedade, mas sempre na construção de um acordo de maioria, para manter a estrutura central da reforma da Previdência, que é a idade mínima, a nova regra de cálculo do benefício previdenciário, a nova regra de cálculo da pensão e a nova regra de cálculo do acúmulo de pensão. Hoje o País gasta, em que pesem os avanços que construímos aqui, melhorando as condições, o tempo todo, para uma solução de um substitutivo muito melhor e diferente da PEC. Foi este conjunto que acabou criando as condições para uma votação extraordinária do texto-base. Agora são os destaques, e nós precisamos ter muito cuidado, porque eles começam a mexer na estrutura central da reforma da Previdência. O que está sendo debatido aqui visa retirar o pedágio de 100%: aqueles aos quais falta 1 ano para se aposentarem vão ter que trabalhar mais 1 ano. Será que vamos continuar optando por uma Previdência que consome 55% do Orçamento da União e, daqui a 6 anos, vai consumir quase 80% do Orçamento da União, sobrando apenas 20% para os outros gastos? Não. Nós precisamos modificar as regras, sim! Não é possível retirar o pedágio de 100%! Se isso acontecer, o custo será de quase 200 bilhões de reais. O que está em jogo agora é exatamente isso. Quando se constrói um entendimento para os professores, que será votado em seguida, ainda assim, com a regra de 100%, vai abaixar a idade na transição. O professor continuará precisando ter a idade mínima de 60 e 57, mas vai diminuir na transição para quem está no mercado de trabalho, mas com o pedágio de 100%. Assim foi construído um consenso para o setor da segurança, que continuará com idade mínima de 55 anos. Na transição, haverá uma diminuição, mas com pedágio de 100%, que é o pagamento de 6 meses a mais, 1 ano a mais. Esta é a opção para não quebrar a Previdência. Para isso, nós precisamos continuar unidos em favor da Previdência e com toda a convicção de que ela é para melhorar. Estamos juntos encaminhando para que todo mundo vote "sim". Até o PDT, um partido de oposição, fez o encaminhamento para que todos, inclusive a Oposição, não retiremos a regra de 100% e façamos o entendimento similar ao da regra dos professores. Isso é que foi debatido. Eu até acho que a Oposição é livre para fazer o que quiser. Mas o próprio PDT veio ao microfone e compreendeu que devemos fazer o entendimento da regra dos professores, mantendo os 100%, mas não podemos votar este destaque que retira totalmente o pedágio. Do contrário, nós vamos destruir a reforma da Previdência, porque isso custa quase 200 bilhões de reais. Aliás, Presidente, há a construção do consenso que V.Exa. tem feito, para que aprovemos... (Desligamento automático do microfone.) (A Sra. Soraya Santos, 1ª Secretária, deixa a cadeira da Presidência, que é ocupada pelo Sr. Rodrigo Maia, Presidente.)
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Rogério Correia.
ROGÉRIO CORREIA|PT|MG|Sr. Presidente, eu gostaria de esclarecer que o próximo destaque é o relativo aos professores e às professoras. A aposentadoria especial para professores e professoras já foi retirada nesta reforma de Bolsonaro, e o relatório manteve a retirada da aposentadoria especial, o que é lamentável. Uma professora com 25 anos de sala de aula já merecia sua aposentadoria, assim como o professor com 30 anos de sala de aula. O destaque é para minimizar os efeitos para que, pelo menos na regra de transição, a professora possa se aposentar aos 53 anos e o professor, aos 55 anos, após 25 anos e 30 anos de trabalho. Portanto, o destaque está apenas minimizando a situação. Eu peço aos Deputados que prestemos, no mínimo, este serviço e esta homenagem às professoras. Muito obrigado.
ARTHUR LIRA|PP|AL|Sr. Presidente, é oportuno que tenhamos um pouco de calma neste momento, para arrumarmos esta situação. Esse destaque corre risco, e nós temos que ter 308 votos para manter o texto. Foi-nos comunicado que houve um acordo com o PDT para a retirada do destaque, mas esse destaque não pode ser retirado porque ele é supressivo. Mas, verdade seja dita, o Cidadania teve um comportamento igual a esse e encaminhou voto contra o próprio destaque para honrar o acordo. Nós não participamos da elaboração desse acordo, mas queremos honrá- lo. Também não participamos do acordo com o PSB Š e digo isso como Líder do Progressistas. O PSB, desculpe-me, não está cumprindo o acordo que fez ontem. É preciso que nesta Casa nós paremos pelo menos um pouco, que nos sentemos e conversemos para organizar essa situação, sob pena de nós não terminarmos essas votações nem de termos prosseguimento no cumprimento dos acordos. Respeito o meu amigo André Figueiredo e entendo a situação, mas nós temos aqui que prezar para não correr o risco de derrubar o texto neste destaque. E ainda termos que honrar um outro acordo, Presidente. Por favor, vamos ver se damos um encaminhamento e suspendemos, para ver se botamos o feito na ordem.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado André Figueiredo.
ANDRÉ FIGUEIREDO|PDT|CE|Sr. Presidente, o Deputado Arhur não estava aqui durante os encaminhamentos de votação. Desde o início nós dissemos Š inclusive falamos com o Relator Š que o PDT apresentou uma emenda substitutiva global determinando 50% de pedágio para o Regime Próprio e 20% para o Regime Geral. Nós somos completamente contrários ao 100% de pedágio e somos contrários a não existir pedágio! Agora, nós não podemos ficar isolados dentro dos partidos de Oposição, para depois virem nos colocar a pecha de que somos favoráveis a um pedágio que não estamos! O que nós queremos aqui, então, é uma certa suspensão para que fique muito claro que nós só apresentamos esse destaque supressivo para dar suporte à emenda aglutinativa que dava os 50%. Nós não podemos, enquanto partido que está do lado dos trabalhadores, ficar isolados nessa causa. Nós não podemos ficar assim. Estamos dispostos a cumprir o acordo, Líder Arthur Lira. Agora, é preciso que os demais partidos de Oposição nos ajudem nesse posicionamento, para que possamos avançar no próximo destaque.
ARTHUR LIRA|PP|AL|Eu disse aqui, Líder André Figueiredo, que você tem o respeito de todos nós, mas está errado esse encaminhamento, e isso tem que ser justificado para quem está nos assistindo. Há que se entender que não se ganha tudo num acordo. Nos acordos, um cede numa parte e outro cede em outra. Nós já cedemos, e esse texto, do jeito que está, com esse quórum, corre risco, se os partidos que participaram do acordo... E eu não participei dele. Estou honrando o acordo que foi feito. Não estava na confecção desse acordo, mas me foi comunicado que houve um acordo e eu vou honrá-lo. Agora é preciso que os partidos que participaram do acordo ajudem para que o acordo seja posto de pé.
JANDIRA FEGHALI|B|RJ|Sr. Presidente...
ANDRÉ FIGUEIREDO|PDT|CE|Sr. Presidente, para resolver isso, consultei a bancada, e o PDT muda a orientação para "sim", deixando muito claro que nós somos contra o pedágio de 100%. Mas, para honrar o acordo, a bancada muda para "sim" .  (Palmas.)
RODRIGO MAIA|DEM|RJ|Obrigado, Deputado.
ARTHUR LIRA|PP|AL|É isso aí!
RODRIGO MAIA|DEM|RJ|Vamos esperar o pessoal mudar o voto, então.
JANDIRA FEGHALI|B|RJ|Sr. Presidente...
MARIA DO ROSÁRIO|PT|RS|Sr. Presidente...
RODRIGO MAIA|DEM|RJ|Agradeço ao PDT.
MARIA DO ROSÁRIO|PT|RS|Sr. Presidente, então, neste momento, enquanto nós estamos...
JORGE SOLLA|PT|BA|Sr. Presidente, eu queria pedir que se abra a votação, porque o horário já está bastante avançado. Não há por que ficarmos esperando. A nossa posição é contrária a esse pedágio e a favor desse destaque.
MARIA DO ROSÁRIO|PT|RS|Sr. Presidente, quero deixar registrado a nossa posição a respeito do próximo destaque, quando teremos a decisão sobre o tema da educação, dos professores e das professoras. De fato, nós aqui já retiramos dos educadores brasileiros a aposentadoria especial daqueles que permanecem em sala de aula por 25 anos, e esse era o único direito estabelecido. Mas aqui, votando o próximo destaque, nós teremos condições de resgatar pelo menos um pouco, reduzindo a idade que será exigida para a aposentadoria dos professores. Não retorna à situação que tínhamos antes da votação dessa reforma, não retorna duas noites atrás, mas certamente que esse Plenário precisa Š e faço aqui um apelo a todos os colegas Š dar um símbolo real do discurso que normalmente se faz de que a educação e os educadores devem ser priorizados no Brasil. Na verdade, esse destaque vai se dirigir principalmente aos educadores da educação básica. Então, pensem. Aqueles que se encontram nos Municípios, nos Estados, aqueles que se encontram na rede particular de ensino, todos os educadores e educadoras poderão ser beneficiados. Ontem nós votamos aqui um destaque para uma categoria profissional pela qual temos o máximo respeito: os policiais. Nós aprovamos o destaque dos policiais. Hoje nós devemos aprovar o destaque dos professores e das professoras. O nosso objetivo, nós temos muita clareza, não vamos resgatar o todo da reforma. No Regime Geral da Previdência, o conjunto das profissões, de todas elas, perderá muitos direitos, sobretudo com os 40 anos necessários para que a pessoa alcance a aposentadoria integral. Sr. Presidente, peço a V.Exa. e a todos os colegas neste momento, como professora, que aprovemos o destaque seguinte, já adiantando minha posição... (Desligamento automático do microfone.)
AIRTON FALEIRO|PT|PA|Sr. Presidente, queria também pedir a compreensão de todos, seguindo a mesma lógica que esta Casa caminha, sobre a importância de aprovarmos o destaque seguinte, que trata da educação, dos professores e professoras, em especial daqueles educadores do ensino básico neste País. Nós, desde ontem à noite, estamos votando destaques. Alguns foram aprovados e outros Š na maioria dos casos Š foram derrotados. Portanto, a expectativa nacional é muito grande em relação a este próximo destaque. Eu quero, então, conclamar a todos e pedir que tenham sensibilidade a fim de aprovarmos este destaque em favor da educação deste País.
JANDIRA FEGHALI|B|RJ|Sr. Presidente, apenas em respeito à posição do PDT, a Minoria, obrigatoriamente, tem que liberar a orientação. Agora, quero aqui dizer que, na verdade, cabe ao Governo colocar o quórum. O Governo não consegue colocar o quórum. Portanto, não é um problema da Oposição salvar o destaque. Então, a Minoria libera a orientação em respeito ao posicionamento do PDT.
BIBO NUNES|PSL|RS|Sr. Presidente, por gentileza, posso falar?
RODRIGO MAIA|DEM|RJ|Pois não.
BIBO NUNES|PSL|RS|Nobre Presidente, nobres colegas, eu quero falar de uma classe que faz tanto e que nunca pediu nada. Hoje o Brasil está vendo, assistindo e ouvindo o que acontece aqui pelos comunicadores de rádio e televisão e dos jornalistas. Vejam a importância da nossa classe, e nós, em momento algum, pedimos algo que nos beneficiasse. Nós, jornalistas, homens de rádio e televisão que informam, hoje temos um piso salarial em torno de 3 mil reais, e estamos aqui sem pedir nada, porque temos acima de tudo amor pelo Brasil. O jornalista, o comunicador, ama o seu País e quer a reforma da Previdência. Nós fazemos a nossa parte para um Brasil melhor para nossos filhos e nossos netos. Obrigado, comunicadores do Brasil! Muito obrigado.
CÉLIO MOURA|PT|TO|Sr. Presidente, nós temos que ficar atentos com relação ao próximo destaque, que é dos professores. Como Deputado representante do Estado do Tocantins e como um dos fundadores do Sindicato dos Trabalhadores em Educação do Estado de Tocantins Š SINTET, digo que a nossa categoria de professores está aflita, aguardando que a maldade não seja tanta e que possamos recuperar algo que foi aprovado no texto da reforma da Previdência Social. Portanto, conclamamos a todos que olhem aos que educaram a nós e aos nossos filhos e que fizeram este Brasil crescer. Os professores do Brasil aguardam que esta Câmara dos Deputados pelo menos salve a categoria dos professores.
REGINALDO LOPES|PT|MG|Sr. Presidente, quero também manifestar nosso apoio à emenda do PDT porque ela é extremamente importante. Peço também o apoio das demais categorias, que garantiram o regime especial, devido à sua especificidade. Nós votamos, junto com a bancada da segurança pública, e também garantimos a permanência dos trabalhadores rurais, o que, na minha opinião, é muito justo. Agora vamos para a próxima votação, que é a defesa do nossos educadores da escola básica. É bom dizer que já cometemos um erro grave: acabamos com a aposentadoria especial dos que vão ingressar depois da promulgação da PEC, mas precisamos garantir que os atuais tenham essa transição e permaneça a redução da idade de 52 anos para as mulheres e 55 anos para os homens. Por isso, estamos aqui pedindo apoio das demais categorias.
FLAVIO NOGUEIRA|PDT|PI|Sr. Presidente, na votação...
RODRIGO MAIA|DEM|RJ|Só 1 minuto. Não tem problema, se está votando nesta está tranquilo.
PROFESSORA DAYANE PIMENTEL|PSL|BA|Sr. Presidente, eu gostaria de dizer aqui, com muita satisfação, que anunciei a ida do Presidente Bolsonaro à Bahia, em especial à Vitória da Conquista, para inaugurar a maior obra de aviação já feita: o aeroporto da cidade. Soube inclusive que o PT anda questionando a ida do Presidente Bolsonaro, que ainda vai ser confirmada, alegando que a obra foi realizada com recurso do Governo da ex-Presidente Dilma Rousseff.
ALICE PORTUGAL|B|BA|E foi!
PROFESSORA DAYANE PIMENTEL|PSL|BA|Precisamos esclarecer aos petistas...
ALICE PORTUGAL|B|BA|Claro que foi.
PROFESSORA DAYANE PIMENTEL|PSL|BA|Eu estou falando. O dinheiro não é do Governo, querida. O Governo é do Estado. O Bolsonaro está indo inaugurar uma obra para o povo, o que inclusive vocês deixaram muito a desejar. Mas se vocês querem tanto ser os protagonistas, então, eu vou lhes dizer que há 60 mil assassinatos por ano. Existem 14 mil desempregados deixados pelo Governo de vocês. Então, podem se apegar a isso. Aproveito aqui também para dizer que se a questão for... (Desligamento automático do microfone.)
FLAVIO NOGUEIRA|PDT|PI|Sr. Presidente, ontem, na Emenda Aglutina nº 8, o Deputado Flavio Nogueira acompanhou o partido.
PROFESSORA DAYANE PIMENTEL|PSL|BA|Para finalizar, se a questão é o protagonismo, chegou a hora, Sr. Rui Costa, de você com seu Governo petista dar as caras lá na cidade de Pedro Alexandre, onde houve o rompimento da barragem, onde a população está desolada, precisando que vocês recuperem os bens perdidos. O recado está dado.
ALENCAR SANTANA BRAGA|PT|SP|Presidente, ontem nós conseguimos algumas vitórias aqui que reduziram o dano desta cruel reforma da Previdência. E nós podemos daqui a pouco também garantir um avanço, ou melhor, impedir um retrocesso em relação aos professores e à educação pública. Devemos votar "sim" à emenda dos professores. É justiça e é reconhecimento a esses profissionais, homens e mulheres, que se dedicam a educar, a ensinar, enfim, a gerar conhecimento na nossa sociedade. Lá fora está acontecendo um grande ato dos estudantes que estão no Congresso da UNE, que protestam contra esta reforma da Previdência, que defendem mais recursos para a educação e que pedem o nosso apoio para que votemos pelos professores na próxima emenda, no próximo destaque. Por isso, votemos "sim".
