autor|partido|uf|discurso
FERNANDA MELCHIONNA|PSOL|RS|Sr. Presidente, certa vez, o escritor José Saramago... Eu vou pedir silêncio para dar uma tranquilizada. Há muito barulho. Como eu dizia, certa vez, o escritor José Saramago disse que o grande problema do nosso sistema era fazer coisas nada democráticas democraticamente. O que está acontecendo aqui hoje, honestamente, é um escândalo. Não há nada de sensato. Não há nada de sensato em apresentar uma complementação de voto aos 45 minutos do segundo tempo, aos 48 minutos ou depois que o jogo acabou e dizer que temos que votar. Mais do que isso: boatos circulam por aí que pode vir uma nova complementação ainda amanhã, e todas Š todas! Š são cada vez mais cruéis com o povo mais pobre. Os Deputados podem até seguir exercendo o ensaio sobre a cegueira, fazendo de novo uma analogia com o Saramago, mas o povo está vendo. A pressa deste Governo autoritário e demagógico, infelizmente endossado por muitos, pelo menos no tema da reforma da Previdência, é para que não haja mais mobilizações, como houve na greve geral do dia 14 de junho ou na luta dos policiais civis, dos policiais federais, dos policiais rodoviários federais e dos guardas municipais, ali na frente do Salão Verde, dizendo em alto e bom som o que boa parte do povo já está vendo: que o Bolsonaro os enganou, que aquele que, enquanto Deputado Federal, fez 67 discursos contra a reforma do Temer é o mesmo que manda uma reforma para massacrar os mais pobres, uma reforma que vai fazer com que as pessoas tenham que ter 40 anos de contribuição Š 40 anos de contribuição! Š para levar uma aposentadoria menor, porque muda a média do cálculo, e o destaque que havia parece que foi tirado! V.Exas. imaginam como será para quem trabalha no setor de serviços, que tem alta rotatividade, com esses baixíssimos salários que nós temos no Brasil, trabalhar 40 anos ininterruptamente, o que pode significar 50 anos com os intervalos, lamentavelmente contando o desemprego? Eu dei um exemplo em outra reunião da Comissão, Deputado Marcelo, em outro momento, quando V.Exa. não queria passar o trator, como está tentando fazer hoje, de quem carrega 50 quilos de sacos de cimento nas costas. Eu queria ver V.Exa. trabalhar 40 anos, com 50 quilos de sacos de cimento nas costas. Diante do massacre que estão fazendo, eu queria ver V.Exa. dar aula em salas superlotadas e ter salário congelado e até parcelado, como ocorre com os professores nas redes públicas e privadas. Ora, pois, querem votar em 15 minutos uma complementação que chega agora, mas em 8 anos não quiseram votar a taxação das grandes fortunas. "Ah! mas o sacrifício é de todos!"  E os bancos? E os lucros recordes do sistema financeiro que seguem sendo privilegiados. Eles queriam a capitalização. Claro que a mobilização e a retirada da capitalização é importante para não dar um cheque em branco para os bancos, mas e a parte do relatório que permite que entidades abertas possam gerenciar os fundos complementares dos servidores públicos instituídos pela reforma da Previdência de 2003, quando nós votamos contra também e aí começamos a formação do PSOL. E o massacre contra os mais pobres que não vão receber aposentadoria? Com a contribuição de 40 anos, significa que muitos não terão esse direito. E sobre as mulheres que também fizeram uma mobilização hoje, participaram de um tribunal de popular de mulheres e vieram fazer uma mobilização aqui no Congresso, mostrando que 62 anos de idade mínima é aumentar ainda mais a desigualdade de gênero e massacrar as que ganham menos e trabalham mais; trabalham em casa; trabalham mais na rua e ganham menos na média; trabalham 5 anos a mais, só contabilizando o trabalho doméstico que não é pago. São essas mesmas mulheres que vão ter a idade mínima aumentada por uma reforma que é machista, e só podia ser machista, vinda de um governo tão misógino como o Governo Bolsonaro. Por isso, nós queremos o adiamento. Não é possível, não é possível votar no escuro um tema tão crucial, um crime contra a aposentadoria dos trabalhadores. É isto que V.Exas. querem: não taxar banco, não taxar rico e massacrar o povo mais pobre, com medo das mobilizações que virão. E virão! Em 12 de julho, a juventude vai estar na rua e nós vamos estar lá juntos porque nós acreditamos na luta de classes e na mobilização para reverter as injustiças da história.
MARCELO RAMOS|PL|AM|Obrigado, Deputada Fernanda. Tem a palavra, pela Liderança dos Democratas, o Deputado Pedro Paulo, pelo tempo de 5 minutos. Reunião de: 03/07/2019
PEDRO PAULO|DEM|RJ|Sr. Presidente, talvez não seja necessário nem utilizar os 5 minutos. Eu queria fazer uma consideração a V.Exa., à Mesa e ao Relator, o Deputado Samuel Moreira, sobre dois artigos no seu terceiro substitutivo que me causaram uma dúvida e o outro um questionamento.
JOSÉ GUIMARÃES|PT|CE|Sr. Presidente, dobre o tempo do Deputado Pedro Paulo. É um gesto da Oposição. Dobre o tempo do Deputado Pedro Paulo.
MARCELO RAMOS|PL|AM|V.Exa. deu o tempo, todo o tempo que o PT tem encaminhamento de votação até o final vai ser passado para o Deputado Pedro Paulo.
PEDRO PAULO|DEM|RJ|Mas, Sr. Presidente e Sr. Relator, a minha primeira dúvida é sobre o art. 40. O art. 40 em seu inciso III, na página 8 do seu substitutivo, dispõe o seguinte: Art. 40 .................................................................................................................................................................. § 1º....................................................................................................................................................................... III - no âmbito da União, aos sessenta e dois anos de idade, se mulher, e aos sessenta e cinco anos de idade, se homem, ou na idade mínima estabelecida em lei complementar dos Estados, do Distrito Federal e dos Municípios, observados o tempo de contribuição e os demais requisitos estabelecidos em lei complementar do respectivo ente federativo. Qual é minha primeira preocupação? Nós estamos fazendo uma alteração da idade mínima na Constituição Federal. E nós, a partir dessa alteração, estamos dando um comando aos entes subnacionais, no caso, os Governadores e as Assembleias Legislativas e também os Prefeitos e suas Câmaras Municipais, para que essas alterações sejam feitas a partir de lei complementar nas respectivas Casas. Eu acredito, Sr. Relator, que há um conflito entre um dispositivo constitucional que é alterado, no caso, para os servidores da União, e o comando para uma lei complementar. O § 3º deixa aberta a possibilidade, inclusive, de alteração por lei ordinária, quando não se coloca a palavra "ordinária" e simplesmente se coloca o seguinte: Art. 40.................................................................................................................................................................... .............................................................................................................................................................................. § 3º As regras para cálculo de proventos de aposentadoria serão disciplinas em lei do respectivo ente federativo. O que indago a V.Exa. é que acredito que a forma legal seria que essas alterações também fossem promovidas no âmbito dos Estados por mudança na Constituição dos Estados e, no âmbito dos Municípios, por mudança a partir de aprovações das respectivas Leis Orgânicas. Então, esse é o primeiro questionamento que faço a V.Exa., para que não haja conflito nessa redação. O segundo questionamento, Sr. Presidente e Sr. Relator, tem relação com o art. 14, na página 26, que fala sobre um ponto delicado, que é a aposentadoria especial daqueles que têm mandato eletivo, seja federal, seja estadual, seja municipal. Aqui há um ponto que, por redação, diz que aquele que quer permanecer no Regime Especial simplesmente tem que fazer uma manifestação por escrito, no prazo determinado de 180 dias, para permanecer no sistema. Eu quero falar do meu caso. Eu fiz a adesão, quando me elegi pela primeira vez como Deputado Federal, em 2010, ao Regime Especial dos Parlamentares, mas estou avaliando a possibilidade de sair desse regime e quero que essa minha saída, caso seja decidida, seja feita por escrito, para que a sociedade tenha a exata dimensão da minha decisão. Eu acredito que, na redação, o verbo que está colocado aqui, "permanecer", não dá clareza para a sociedade a respeito dos Parlamentares que, como eu, podem decidir sair do sistema e querem manifestar isso por escrito. Então, indago a V.Exa. sobre a modificação desse verbo. Com isso, eu acredito que ganham todos, principalmente a sociedade, que quer saber da posição dos Parlamentares: se desejam ficar ou sair do sistema. Indago se nós não deveríamos trocar esse verbo, para que aqueles que desejarem sair façam a manifestação. Os que não a fizessem ficariam automaticamente.
ALIEL MACHADO|PSB|PR|Já podem sair. É só fazer uma manifestação para a Casa. Eu saí e fiz. Não precisou...
PEDRO PAULO|DEM|RJ|São essas as considerações. Reunião de: 03/07/2019
MARCELO RAMOS|PL|AM|Para encaminhar contra o requerimento, tem a palavra o Deputado Beto Pereira.
BETO PEREIRA|PSDB|MS|Nobre Presidente, nobres pares, entendendo que se faz necessário o quanto antes entrarmos na discussão do relatório proferido pelo Deputado Samuel Moreira, nós vamos encaminhar pela rejeição do requerimento, votando "não". Mas eu queria, só para colaborar com a discussão, Sr. Presidente, dizer que a retórica da Oposição tem sido a de que se faz necessário um prazo, pelo menos até amanhã, para a avaliação da complementação de voto ora exposta pelo Deputado Samuel Moreira. Entendo os argumentos aqui utilizados pela Oposição, mas não os compreendo, haja vista que V.Exa., Sr. Presidente, apresentou a proposta de que, se fossem retirados os requerimentos de adiamento de votação, nós teríamos o prazo exigido, até amanhã, para apreciar nesta Comissão o relatório apresentado pelo Deputado Samuel Moreira. Então, eu queria reiterar o apelo de V.Exa., justamente para que a retórica não seja apenas política, mas sim uma retórica necessária para a avaliação do texto apresentado pelo Relator Samuel Moreira. Era o que tinha a dizer, Sr. Presidente.
MARCELO RAMOS|PL|AM|Obrigado. Como vota o PT?
JORGE SOLLA|PT|BA|O PT está defendendo...
GUILHERME MUSSI|PP|SP|É PT ou PP, Sr. Presidente?
JOSÉ GUIMARÃES|PT|CE|Sr. Presidente, V.Exa. me chamou, e quase que eu me engasgo aqui.
JORGE SOLLA|PT|BA|Nós estamos defendendo o adiamento porque uma matéria dessa natureza não pode ser votada dessa forma. Inclusive, além da alteração que o Deputado Henrique Fontana encontrou, nós já achamos outra alteração que o Relator não comunicou aqui. Então, é uma irresponsabilidade tentarmos fazer essa votação dessa forma. Eu quero, inclusive, Presidente Marcelo, registrar que a condução dos trabalhos vinha sendo feita de outra forma, muito mais cuidadosa e respeitosa para com a Oposição. Infelizmente, com o atropelo de hoje, está-se passando por cima da condução que V.Exa. vinha dando. Não sei o que está motivando essa agonia toda para votar isso. Não sei por que essa pressa para votar logo. Eu soube que os Ministérios já estão se abrindo para receber as propostas de supostas emendas que estão sendo negociadas publicamente para quem votar na destruição da Previdência. Será que é esse o motivo da pressa?
MARCELO RAMOS|PRB|PE|Como vota o PSL?
ALEXANDRE FROTA|PSL|SP|Presidente, peça silêncio. Nós entendemos a importância desta Comissão e entendemos que não teremos horário, se assim precisar. E o PSL vota "não".
MARCELO RAMOS|PRB|PE|Como vota o PP?
EVAIR VIEIRA DE MELO|PP|ES|Sr. Presidente, se for necessário, nós vamos virar a madrugada, vamos virar o dia de amanhã, mas temos que aprovar esta reforma para o Brasil. O Progressistas vota "não"!
MARCELO RAMOS|PRB|PE|Como vota o PL? Como vota o PL, Deputado Giovani Cherini?
GIOVANI CHERINI|PL|RS|O PL vota "não", Sr. Presidente.
MARCELO RAMOS|PRB|PE|O PL vota "não". Como vota o PSD?
REINHOLD STEPHANES JUNIOR|PSD|PR|O PSD vota "não"!
MARCELO RAMOS|PRB|PE|Como vota o MDB? Reunião de: 03/07/2019
JOÃO MARCELO SOUZA|MDB|MA|O MDB vota "não"!
MARCELO RAMOS|PRB|PE|Como vota o PSB? Deputada Lídice da Mata, a palavra está com V.Exa.
LÍDICE DA MATA|PSB|BA|Sr. Presidente, o PSB não pode votar diferentemente. O PSB votará pela obstrução, porque não pode votar a favor de uma proposta da Previdência que quer transformar a pior proposta de reforma da Previdência que o Brasil já viu sobre os pobres, agora, num grande benefício que o Relator faz, diminuindo um pouco os impactos nefastos e, em algumas questões, piorando. Como se pode admitir votar uma reforma da Previdência que permite uma pensão por morte menor que o salário mínimo? O Benefício de Prestação Continuada está aqui sendo comemorado! As pessoas lutaram para não permitir que ficasse como estava, porque era absurdo. E agora o Relator anuncia uma economia de 30 bilhões de reais...
MARCELO RAMOS|PRB|PE|Peço que conclua, Deputada.
LÍDICE DA MATA|PSB|BA|...em cima do BPC! Faz isso, e o outros partidos admitem isso aqui, e isso deva ser comemorado?
MARCELO RAMOS|PRB|PE|Como vota o PRB, Deputado Capitão Alberto Neto?
CAPITÃO ALBERTO NETO|PRB|AM|Obrigado, Presidente. O PRB encaminha o voto "não". Isso é muito importante. Eu acho que há uma parte dos Parlamentares aqui que estão um pouco esclerosados. Estão cheios de soluções, e onde estavam essas soluções no Governo passado? Se não havia reposta no Governo passado, por que ela chegou agora?
MARCELO RAMOS|PRB|PE|Como vota o PSDB?
DANIEL TRZECIAK|PSDB|RS|Presidente, chega de obstrução! O PSDB orienta o voto "não"!
MARCELO RAMOS|PRB|PE|Como vota o DEM?
PAULO AZI|DEM|BA|O DEM vota "não", Sr. Presidente!
MARCELO RAMOS|PRB|PE|Como vota o PDT?
CHICO D'ANGELO|PDT|RJ|Sr. Presidente, eu acho que pelo adiantado da hora, pelo atropelo com que, de certa forma, foi apresentada a nova proposta e a bateção de cabeça que concretamente está acontecendo, as pessoas estão tomando conhecimento de uma proposta dessa dimensão, que mexe com a vida de milhões de pessoas que estão nos acompanhando. Acho que a Deputada Erundina definiu bem: a Comissão vinha num clima bom, de respeito, mesmo sabendo que a Maioria tinha uma posição diferente da posição da Oposição. Surpreendentemente, não sei se em função da crise pela qual o Governo vem passando, não sei se pela forma de apresentar a reforma e dizer como a Comissão deve votar... A Comissão não pode ser instrumento ou ferramenta para solucionar a crise do Governo. O Deputado Marcelo Ramos estava conduzindo os trabalhos muito bem, e eu acho que agora inclusive as relações com esta Comissão vão ter reflexo na votação no Plenário.
MARCELO RAMOS|PRB|PE|Como vota o PDT?
CHICO D'ANGELO|PDT|RJ|O PDT vai obstruir. Acho que não devemos chegar às 3 ou 4 horas da manhã, como vai ocorrer hoje aqui na questão... (Desligamento automático do microfone.)
MARCELO RAMOS|PRB|PE|Como volta o Solidariedade, Deputado Lucas?
LUCAS VERGILIO|SOLIDARIEDADE|GO|O Solidariedade vota "não", Sr. Presidente.
MARCELO RAMOS|PRB|PE|Como vota o PTB?
MARCELO MORAES|PTB|RS|O PTB vota "não", Sr. Presidente.
MARCELO RAMOS|PRB|PE|Como vota o Podemos? Reunião de: 03/07/2019
DIEGO GARCIA|PODE|PR|Sr. Presidente, o Podemos vota "não".
MARCELO RAMOS|PRB|PE|Como vota o PSOL?
LUIZA ERUNDINA|PSOL|SP|Sr. Presidente, a história é implacável com os traidores do povo. Todos nós viemos para esta Casa representando cidadãos e cidadãs que confiaram a nós o poder de representá-los e de defender os seus direitos nesta Casa. Lamentavelmente, nós não temos o que responder aos cidadãos dos locais de onde viemos, Sr. Presidente, porque aquelas poucas conquistas que imaginávamos ter conseguido estão sendo destruídas a cada relatório. E ainda restam dúvidas. Por exemplo, se a capitalização, de repente, vem por outras vias que não essas previstas no próprio relatório, que está sendo permanentemente alterado para piorar a situação da população mais pobre do nosso País. Portanto, não vamos concordar com a votação dessa matéria e usaremos de todos os meios de que dispomos para enfrentar esse embate. Estamos em obstrução, Sr. Presidente.
MARCELO RAMOS|PRB|PE|Em obstrução. Como vota o PROS?
ACÁCIO FAVACHO|PROS|AP|O PROS vota "não", Sr. Presidente.
MARCELO RAMOS|PRB|PE|Como vota o PCdoB, Deputada Perpétua Almeida?
PERPÉTUA ALMEIDA|B|AC|Sr. Presidente, o povo não perdoa os traidores. E o Presidente Bolsonaro, durante a campanha, gravava vídeos dizendo que não seria capaz de concordar com nenhum tipo de reforma da Previdência, em que idade mínima passasse de 65 anos. Ele fez pior: a reforma da Previdência do Bolsonaro consegue ser pior do que a reforma da Previdência do Temer. Sr. Presidente, os traidores serão punidos pela história. O Bolsonaro trai o seu eleitorado quando muda aquilo que ele disse em campanha eleitoral. Portanto, o PCdoB, que já não concordava com uma reforma da Previdência que prejudica os mais pobres, vem aqui dizer que nós estamos em obstrução porque nós não concordamos com a reforma da Previdência do Bolsonaro.
